Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,West Ham,Arsenal,Y,CM,90,0,0,0,0,1,0,35,2,2,3,0.0,0.0,0.0,0,0,23,25,92.0,6,15,0,0,0,Declan-Rice,0,1,0,0,1,1
Home,West Ham,Wolves,Y,CB,90,0,0,0,0,1,1,47,1,1,1,0.1,0.1,0.0,0,0,31,40,77.5,0,31,0,0,0,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Tottenham,Y,DM,90,0,0,0,0,1,0,46,6,3,0,0.0,0.0,0.1,4,0,32,38,84.2,5,32,3,4,4,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Chelsea,Y*,DM,90,0,0,0,0,0,0,43,5,0,2,0.0,0.0,0.0,1,0,28,31,90.3,3,24,0,2,1,Declan-Rice,3,2,1,0,0,5
Away,West Ham,Newcastle Utd,Y*,DM,90,0,0,0,0,2,0,61,3,0,1,0.1,0.1,0.1,6,1,46,54,85.2,9,42,1,1,1,Declan-Rice,2,2,0,1,0,4
Home,West Ham,Burnley,Y*,"DM,CM",90,0,0,0,0,0,0,63,1,0,1,0.0,0.0,0.0,3,0,41,57,71.9,8,39,0,2,0,Declan-Rice,0,1,0,0,1,1
Away,West Ham,Norwich City,Y,DM,90,0,0,0,0,1,0,74,4,3,2,0.1,0.1,0.0,3,0,58,62,93.5,12,51,3,4,3,Declan-Rice,4,0,1,0,0,4
Home,West Ham,Watford,Y,DM,90,1,0,0,0,2,1,50,2,4,0,0.0,0.0,0.1,3,0,29,39,74.4,3,28,1,2,2,Declan-Rice,3,1,1,0,0,4
Away,West Ham,Manchester Utd,Y,DM,90,0,0,0,0,3,0,61,4,4,1,0.1,0.1,0.0,3,1,40,45,88.9,7,31,3,1,1,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Aston Villa,Y,DM,90,0,1,0,0,3,0,78,3,1,0,0.1,0.1,0.0,2,1,65,71,91.5,4,63,1,2,1,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Newcastle Utd,Y,DM,90,0,0,0,0,0,0,79,2,1,2,0.0,0.0,0.0,3,0,57,69,82.6,12,42,3,3,2,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Arsenal,Y*,CM,90,0,0,0,0,1,0,61,2,3,2,0.1,0.1,0.1,3,0,45,46,97.8,3,35,2,0,0,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Wolves,Y*,CM,90,0,0,0,0,0,0,59,4,3,1,0.0,0.0,0.0,1,1,41,51,80.4,2,36,3,5,5,Declan-Rice,4,0,1,0,0,4
Away,West Ham,Leicester City,Y*,CM,90,0,0,0,0,1,0,40,1,2,1,0.1,0.1,0.1,4,1,29,33,87.9,2,23,2,1,1,Declan-Rice,3,0,1,0,0,3
Away,West Ham,Tottenham,Y*,CM,90,0,0,0,0,0,0,78,1,2,1,0.0,0.0,0.0,1,0,51,67,76.1,7,48,3,0,0,Declan-Rice,3,3,0,1,0,6
Home,West Ham,Manchester City,Y*,CM,90,0,0,0,0,0,0,40,2,4,1,0.0,0.0,0.0,2,0,29,30,96.7,6,16,1,2,2,Declan-Rice,1,1,0,1,0,2
Away,West Ham,Liverpool,Y*,"CM,DM",90,0,0,0,0,0,0,39,1,2,0,0.0,0.0,0.0,0,0,28,33,84.8,1,14,1,0,0,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Fulham,Y*,CM,90,0,0,0,0,0,0,79,1,3,2,0.0,0.0,0.0,2,0,64,70,91.4,9,47,0,1,1,Declan-Rice,1,0,1,0,0,1
Away,West Ham,Sheffield Utd,Y*,CM,90,0,0,0,0,2,0,75,1,2,0,0.2,0.2,0.3,4,0,58,67,86.6,11,46,6,1,0,Declan-Rice,1,0,1,0,0,1
Home,West Ham,Aston Villa,Y*,"DM,CM",90,0,0,0,0,0,0,40,2,1,1,0.0,0.0,0.0,1,0,23,33,69.7,2,23,1,0,0,Declan-Rice,2,1,1,0,0,3
Home,West Ham,Manchester Utd,Y*,CM,90,0,1,0,0,2,1,58,2,2,0,0.1,0.1,0.4,2,1,47,50,94.0,2,30,3,0,0,Declan-Rice,1,3,0,0,1,4
Away,West Ham,Leeds United,Y*,DM,90,0,0,0,0,0,0,34,0,2,0,0.0,0.0,0.1,7,1,23,28,82.1,7,16,3,3,2,Declan-Rice,2,1,1,0,0,3
Home,West Ham,Crystal Palace,Y*,DM,90,0,0,0,0,2,0,90,4,1,2,0.1,0.1,0.0,1,0,71,77,92.2,14,56,2,0,0,Declan-Rice,1,1,0,1,0,2
Away,West Ham,Chelsea,Y,DM,90,0,0,0,0,0,0,56,1,1,2,0.0,0.0,0.0,0,0,50,52,96.2,6,40,2,1,1,Declan-Rice,0,3,0,0,1,3
Home,West Ham,Brighton,Y,CM,90,0,0,0,0,1,0,58,2,1,1,0.0,0.0,0.0,3,1,40,49,81.6,4,29,4,1,1,Declan-Rice,2,2,0,1,0,4
