Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Manchester City,Brighton,N,RW,24,0,0,0,0,0,0,20,0,2,1,0.0,0.0,0.0,0,0,9,11,81.8,1,11,0,3,0,Gabriel-Jesus,1,0,1,0,0,1
Home,Manchester City,Crystal Palace,Y,FW,90,0,0,0,0,1,1,37,0,0,0,0.1,0.1,0.1,3,0,29,31,93.5,0,21,1,4,3,Gabriel-Jesus,4,0,1,0,0,4
Home,Manchester City,Aston Villa,N,,32,0,0,0,0,2,0,12,0,0,0,0.1,0.1,0.0,1,1,5,6,83.3,0,5,0,0,0,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,West Brom,N,FW,31,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,2,0,16,17,94.1,2,14,0,0,0,Gabriel-Jesus,5,0,1,0,0,5
Home,Manchester City,Sheffield Utd,Y,FW,90,1,0,0,0,2,2,42,0,0,0,1.1,1.1,0.1,0,0,26,35,74.3,2,13,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Burnley,Y,FW,90,1,0,0,0,3,1,49,0,0,2,0.6,0.6,0.0,0,0,32,38,84.2,0,33,2,2,1,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Liverpool,N,FW,19,0,1,0,0,0,0,11,0,0,0,0.0,0.0,0.1,1,1,8,9,88.9,3,6,3,2,1,Gabriel-Jesus,4,1,1,0,0,5
Home,Manchester City,Tottenham,Y,FW,78,0,0,0,0,3,0,40,1,0,2,0.2,0.2,0.0,3,1,30,32,93.8,5,28,2,1,1,Gabriel-Jesus,3,0,1,0,0,3
Away,Manchester City,Everton,Y,FW,90,0,1,0,0,4,0,61,0,0,2,0.4,0.4,0.0,4,1,37,45,82.2,3,42,4,4,4,Gabriel-Jesus,3,1,1,0,0,4
Away,Manchester City,Arsenal,N,FW,28,0,0,0,0,1,0,15,0,0,0,0.1,0.1,0.3,1,0,9,11,81.8,0,10,2,2,2,Gabriel-Jesus,1,0,1,0,0,1
Home,Manchester City,West Ham,N,FW,30,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,7,100.0,1,10,1,0,0,Gabriel-Jesus,2,1,1,0,0,3
Home,Manchester City,Wolves,Y,FW,90,2,0,0,0,5,3,36,1,0,0,1.8,1.8,0.1,5,0,23,26,88.5,1,22,2,2,1,Gabriel-Jesus,4,1,1,0,0,5
Home,Manchester City,Manchester Utd,Y,FW,69,0,0,0,0,2,0,32,2,0,2,0.1,0.1,0.1,3,0,17,20,85.0,1,22,3,1,1,Gabriel-Jesus,0,2,0,0,1,2
Away,Manchester City,Fulham,Y,LW,90,1,0,0,0,1,1,47,0,2,0,0.5,0.5,0.0,1,1,27,32,84.4,3,31,4,7,6,Gabriel-Jesus,3,0,1,0,0,3
Away,Manchester City,Leicester City,Y,"LW,FW",90,1,0,0,0,2,1,40,3,0,0,0.6,0.6,0.3,4,0,18,24,75.0,1,27,1,4,3,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Leeds United,Y,FW,90,0,0,0,0,3,0,53,0,1,1,0.2,0.2,0.1,5,0,39,46,84.8,2,40,3,4,4,Gabriel-Jesus,1,2,0,0,1,3
Away,Manchester City,Aston Villa,Y,FW,45,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,16,17,94.1,1,12,1,1,0,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Crystal Palace,Y,FW,90,0,0,0,0,3,0,49,1,1,1,0.4,0.4,0.1,4,1,20,29,69.0,2,30,1,4,1,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Chelsea,Y,FW,90,0,0,0,0,3,0,45,0,1,1,0.1,0.1,0.1,6,1,27,37,73.0,0,27,4,0,0,Gabriel-Jesus,1,2,0,0,1,3
Away,Manchester City,Newcastle Utd,Y,FW,90,0,1,0,0,2,0,74,2,0,0,0.1,0.1,0.4,5,1,59,63,93.7,2,57,6,4,4,Gabriel-Jesus,4,3,1,0,0,7
Away,Manchester City,Brighton,N,LM,14,0,0,0,0,1,1,10,0,0,0,0.1,0.1,0.0,1,0,5,5,100.0,2,7,0,2,2,Gabriel-Jesus,2,3,0,0,1,5
Home,Manchester City,Everton,Y,"FW,RW",73,1,0,0,0,3,2,42,0,0,0,0.6,0.6,0.1,3,1,32,36,88.9,1,28,4,2,2,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Tottenham,N,"FW,LW",21,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,5,5,100.0,1,5,0,1,1,Gabriel-Jesus,0,1,0,0,1,1
Home,Manchester City,Norwich City,Y,"RW,LW",90,0,2,0,0,1,0,82,1,1,0,0.1,0.1,1.3,2,1,65,73,89.0,6,55,3,2,1,Gabriel-Jesus,5,0,1,0,0,5
Home,Manchester City,Arsenal,Y,RW,60,1,1,0,0,1,1,39,0,0,1,0.4,0.4,0.7,6,2,31,33,93.9,4,24,1,2,0,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Leicester City,Y,RW,83,0,0,0,0,2,2,39,1,0,0,0.3,0.3,0.0,1,0,19,32,59.4,2,32,2,2,0,Gabriel-Jesus,1,0,1,0,0,1
